current_act,sd,b,sv,%,aa,ba,qy,x,ny,fc,qw,nn,bk,h,fo,bh,^q,bf,na,ad,^2,qo,qh,^h,ng,br,fp,qrr,arp,t3,oo,aap,bd,t1,^g,fa,ft,ar,no
bf,0.3240740741,0.3796296296,0.1037037037,0.0000000000,0.0407407407,0.0203703704,0.0500000000,0.0000000000,0.0000000000,0.0018518519,0.0129629630,0.0185185185,0.0000000000,0.0037037037,0.0055555556,0.0000000000,0.0000000000,0.0018518519,0.0000000000,0.0000000000,0.0166666667,0.0055555556,0.0018518519,0.0018518519,0.0037037037,0.0018518519,0.0018518519,0.0037037037,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
na,0.6000000000,0.3333333333,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0666666667,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ad,0.3418972332,0.2154150198,0.1185770751,0.0000000000,0.0454545455,0.0167984190,0.0395256917,0.0000000000,0.0000000000,0.0158102767,0.0276679842,0.0217391304,0.0000000000,0.0088932806,0.0533596838,0.0019762846,0.0049407115,0.0009881423,0.0000000000,0.0385375494,0.0079051383,0.0069169960,0.0059288538,0.0059288538,0.0000000000,0.0019762846,0.0039525692,0.0039525692,0.0000000000,0.0000000000,0.0069169960,0.0000000000,0.0000000000,0.0009881423,0.0000000000,0.0039525692,0.0000000000,0.0000000000,0.0000000000
^2,0.3742610277,0.3010459300,0.1609822647,0.0000000000,0.0286493861,0.0159163256,0.0231923602,0.0000000000,0.0000000000,0.0036380173,0.0086402910,0.0081855389,0.0000000000,0.0045475216,0.0077307867,0.0036380173,0.0018190086,0.0036380173,0.0000000000,0.0059117781,0.0391086858,0.0013642565,0.0013642565,0.0000000000,0.0013642565,0.0000000000,0.0004547522,0.0027285130,0.0000000000,0.0000000000,0.0004547522,0.0000000000,0.0000000000,0.0004547522,0.0000000000,0.0009095043,0.0000000000,0.0000000000,0.0000000000
qo,0.4289985052,0.0896860987,0.1913303438,0.0000000000,0.0149476831,0.0164424514,0.1539611360,0.0000000000,0.0000000000,0.0074738416,0.0328849028,0.0059790732,0.0000000000,0.0134529148,0.0059790732,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0029895366,0.0149476831,0.0044843049,0.0119581465,0.0014947683,0.0014947683,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0014947683,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
qh,0.2770398482,0.2846299810,0.1878557875,0.0000000000,0.0436432638,0.0132827324,0.0474383302,0.0000000000,0.0000000000,0.0018975332,0.0246679317,0.0094876660,0.0000000000,0.0303605313,0.0056925996,0.0018975332,0.0037950664,0.0018975332,0.0000000000,0.0018975332,0.0056925996,0.0000000000,0.0474383302,0.0018975332,0.0000000000,0.0018975332,0.0000000000,0.0075901328,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
^h,0.6173361522,0.0613107822,0.0887949260,0.0000000000,0.0042283298,0.0105708245,0.0697674419,0.0000000000,0.0000000000,0.0000000000,0.0613107822,0.0021141649,0.0000000000,0.0126849894,0.0042283298,0.0021141649,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0021141649,0.0084566596,0.0021141649,0.0338266385,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0190274841,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ng,0.5818181818,0.1090909091,0.1000000000,0.0000000000,0.0136363636,0.0045454545,0.0318181818,0.0000000000,0.0000000000,0.0090909091,0.0181818182,0.0363636364,0.0000000000,0.0090909091,0.0181818182,0.0136363636,0.0000000000,0.0045454545,0.0000000000,0.0000000000,0.0090909091,0.0045454545,0.0045454545,0.0000000000,0.0272727273,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0045454545,0.0000000000,0.0000000000,0.0000000000
br,0.3295454545,0.1704545455,0.1250000000,0.0000000000,0.0000000000,0.0170454545,0.1931818182,0.0000000000,0.0000000000,0.0056818182,0.0681818182,0.0284090909,0.0000000000,0.0056818182,0.0056818182,0.0056818182,0.0000000000,0.0000000000,0.0000000000,0.0170454545,0.0113636364,0.0000000000,0.0000000000,0.0056818182,0.0000000000,0.0113636364,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
fp,0.2582417582,0.0714285714,0.0219780220,0.0000000000,0.0000000000,0.0219780220,0.0659340659,0.0000000000,0.0000000000,0.0219780220,0.0384615385,0.0000000000,0.0000000000,0.0000000000,0.0384615385,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0109890110,0.0054945055,0.0494505495,0.0000000000,0.0109890110,0.0000000000,0.0000000000,0.3736263736,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0109890110,0.0000000000,0.0000000000,0.0000000000
qrr,0.3431677019,0.2732919255,0.0729813665,0.0000000000,0.0341614907,0.0093167702,0.0310559006,0.0000000000,0.0000000000,0.0000000000,0.0093167702,0.1459627329,0.0000000000,0.0139751553,0.0031055901,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0015527950,0.0046583851,0.0015527950,0.0046583851,0.0046583851,0.0108695652,0.0015527950,0.0000000000,0.0341614907,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
arp,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
t3,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
oo,0.2638888889,0.2083333333,0.0833333333,0.0000000000,0.0555555556,0.0138888889,0.0972222222,0.0000000000,0.0000000000,0.0416666667,0.0833333333,0.0277777778,0.0000000000,0.0000000000,0.0694444444,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0138888889,0.0138888889,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0138888889,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0138888889,0.0000000000,0.0000000000,0.0000000000
aap,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
bd,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
t1,0.4769230769,0.2307692308,0.1076923077,0.0000000000,0.0153846154,0.0000000000,0.0615384615,0.0000000000,0.0000000000,0.0000000000,0.0153846154,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0153846154,0.0000000000,0.0153846154,0.0615384615,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
^g,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
fa,0.4025974026,0.1558441558,0.0779220779,0.0000000000,0.0000000000,0.1168831169,0.0649350649,0.0000000000,0.0000000000,0.0389610390,0.0000000000,0.0259740260,0.0000000000,0.0000000000,0.0389610390,0.0000000000,0.0129870130,0.0000000000,0.0000000000,0.0389610390,0.0259740260,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ft,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
ar,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
no,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000
